"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-PALLD|PALLD",9.07688288060581,4.34690088065066,2.28355473526714,1.9035676323047,0.0569665176402624,NA
"gene-TRIM2|TRIM2",2.45805201256911,0.211273598332227,3.80909030800074,0.0554656312265586,NA,NA
"gene-DCLK2|DCLK2",12.6681673356582,-0.859335875671304,2.83449068006394,-0.303171177000279,0.761759413383831,NA
"gene-NR3C2|NR3C2",19.4652530654682,-0.675981097945054,0.882856390281836,-0.765675035471238,0.443869684885181,NA
"gene-LRBA|LRBA",1.13121493597776,-2.73737038429269,2.08627164668598,-1.31208722921628,0.189490704429326,NA
"gene-MAB21L2|MAB21L2",21.7956846310797,-0.823347587568298,0.828680769103376,-0.993564250874498,0.320435055704293,NA
"gene-ZNF827|ZNF827",9.28145501498265,-0.273383822862226,1.60948194002112,-0.169858273065579,0.865121597443289,NA
"gene-USP38|USP38",1.2794299665685,3.50242912722336,3.82439467371325,0.915812677832937,0.359765152878048,NA
"gene-PCDH10|PCDH10",8.15935837534474,-0.644741314520015,2.39019171515679,-0.269744602674151,0.787356744006528,NA
"gene-PGRMC2|PGRMC2",17.1873732466662,-6.04295987519231,3.28773445379854,-1.83803161724649,0.0660577464985122,NA
"gene-LARP1B|LARP1B",1.39984428508769,2.89082967691699,3.93649023869432,0.734367292087034,0.462724915602796,NA
"gene-JADE1|JADE1",9.27694668200576,-1.48137366438123,1.80289869973788,-0.821662173585571,0.411269193255849,NA
"gene-MYOZ2|MYOZ2",0.672982723540778,0.413821392838918,3.9901945688219,0.103709577490879,0.917399825905854,NA
"gene-SYNPO2|SYNPO2",2.46719724242816,0.549331122189422,1.45947415862862,0.376389755818353,0.706627160708082,NA
"gene-ANK2|ANK2",11.9204326387554,-0.0484724773792152,1.60821711716497,-0.0301405058196771,0.975954996421081,NA
"gene-CXXC4|CXXC4",12.7024725421769,-1.07746700768022,1.0170689201162,-1.05938445897759,0.289424724467568,NA
"gene-C9H4orf54|C9H4orf54",5.77420042019445,-1.60449478900853,1.74712892785276,-0.918360839563497,0.358429985378125,NA
"gene-FAM13A|FAM13A",0.737439909722567,0.413820142603849,3.99019456882136,0.103709264164049,0.917400074563654,NA
"gene-MAPK10|MAPK10",1.08761654175394,2.46752764183593,3.79676123338749,0.64990329656163,0.515754688650221,NA
"gene-WDFY3|WDFY3",7.3482879148592,-0.953578318004433,1.22696384740866,-0.777185342517129,0.437049428646629,NA
"gene-BMP2K|BMP2K",4.3985528047143,-0.192095255084835,3.76545202870354,-0.0510151911697503,NA,NA
"gene-RUFY3|RUFY3",1.35906176041335,-0.597523462936707,1.47442300614421,-0.405259183047681,0.685287005988976,NA
"gene-SMOX|SMOX",0.978003905296475,0.413816674895282,3.99019456882012,0.103708395106569,0.917400764252229,NA
"gene-RNF24|RNF24",1.58793371905195,-1.65956013398187,2.56798862107376,-0.6462490216518,0.518118096687817,NA
"gene-LBX2|LBX2",1.36377624718706,-3.95347718767327,3.87565428712683,-1.02007993870994,0.307690550246432,NA
"gene-DHTKD1|DHTKD1",5.07602494206534,-5.3599536155742,2.84063626550236,-1.88688487880946,0.0591758113682051,NA
"gene-STK38L|STK38L",16.3558154852651,1.68860978608695,1.58789036047102,1.06342971033973,0.28758712529152,NA
"gene-PPFIBP1|PPFIBP1",0.859642806279485,-2.28198280775886,3.91473700644553,-0.582921101469045,0.559946414712777,NA
"gene-PTPN12|PTPN12",10.4286787188433,-1.07264167164513,1.06476676764688,-1.00739589573747,0.313744562865203,NA
"gene-LOC128421802|LOC128421802",1.66843133973972,-0.817177596122758,1.08592059703181,-0.752520578720379,0.451738059164552,NA
"gene-MAGI2|MAGI2",7.74569879305354,-1.31254642988414,2.06388995307693,-0.635957565434797,0.524804080649019,NA
"gene-SRPK2|SRPK2",2.91179169324108,-1.91258000332821,3.07525435738732,-0.621925792490578,0.533990664339326,NA
"gene-RELN|RELN",4.27142524078974,-4.65830060125116,2.34946084494577,-1.98271046366754,0.0473997801212036,NA
"gene-NAMPT|NAMPT",1.03812748820249,3.83855812062932,3.73570593448005,1.02753219550821,0.304169933311801,NA
"gene-ATXN7L1|ATXN7L1",18.3355269135317,-0.0815286882478097,1.13719974777727,-0.0716924958936749,0.942846628205863,NA
"gene-LOC128422310|LOC128422310",2.7976570499304,0.711115626047013,0.890179968589393,0.798844785480704,0.424380418168327,NA
"gene-LOC128422250|LOC128422250",2.62050626702768,-0.632930418429928,0.842810034562496,-0.750976367715511,0.452666878365556,NA
"gene-ZBED4|ZBED4",15.247614589396,1.02368187893692,0.484671004795948,2.11211702125218,0.0346764133967823,NA
"gene-PIM3|PIM3",10.1194986211858,0.42306015389433,1.221274695487,0.346408678946409,0.729035603568944,NA
"gene-CAPZA2|CAPZA2",13.3991104652802,-0.544119086014203,2.2962431954116,-0.236960565458168,0.812687383249149,NA
"gene-CADPS2|CADPS2",1.67701448482771,1.49329897913321,1.80036551032908,0.829442116373498,0.406854277923588,NA
"gene-GPR85|GPR85",1.13325663679018,1.56795423500606,3.99019456882009,0.392951824268988,0.694355063710338,NA
"gene-PPP1R3A|PPP1R3A",1.61186570252339,1.66831925939324,1.89655632713885,0.879657110901666,0.379045090183444,NA
"gene-TMEM168|TMEM168",0.758831566059055,0.2375851740482,3.07543341056595,0.0772525827520612,0.938422611603583,NA
"gene-CNTN1|CNTN1",5.76814645462292,0.521249356104524,2.06656617117047,0.252229695509482,0.800863526229824,NA
"gene-ADAMTS20|ADAMTS20",1.30620212444351,-2.5423171704531,3.90537666730309,-0.650978737016098,0.515060212762195,NA
"gene-SCAF11|SCAF11",1.28859335908366,-0.939212579035635,2.657551078315,-0.353412804254033,0.723778987981936,NA
"gene-LEMD3|LEMD3",14.78695530612,0.0727016373523372,1.01475284188854,0.0716446747929606,0.942884686058273,NA
"gene-LOC128421611|LOC128421611",2.16077933929762,-0.663628773853334,1.4282126292604,-0.464656844686349,0.64217721748306,NA
"gene-CAND1|CAND1",24.0598419783295,-0.710800207778426,1.68651331250852,-0.421461367963459,0.673418215295774,NA
"gene-TBC1D15|TBC1D15",17.0156695427064,-0.435480282950084,1.16943404347043,-0.372385501672028,0.709605846986599,NA
"gene-PHLDA1|PHLDA1",5.99479805626494,1.31981416622846,1.6140295759492,0.817713743226968,0.413520661107471,NA
"gene-ZDHHC17|ZDHHC17",15.3948495703629,-0.326423967168308,0.708966788511351,-0.460422085290786,0.645213285293774,NA
"gene-PTPRQ|PTPRQ",9.53767297354325,6.04537225035812,2.19952428823611,2.74849079080011,0.00598703167434341,NA
"gene-DUSP6|DUSP6",4.41717490884372,-0.702737280212037,2.74598917418756,-0.255914075269416,0.798017185959417,NA
"gene-USP44|USP44",1.73171712536419,-0.958841182054052,2.39826198018469,-0.39980668916755,0.68929890349815,NA
"gene-SLC25A3|SLC25A3",14.7457293771817,0.36093127405339,0.52046845647941,0.693473868704412,0.488012219253864,NA
"gene-ARL1|ARL1",10.5566391914663,1.28277924307526,1.78939527842673,0.716878634106549,0.473448986448253,NA
"gene-LOC128422801|LOC128422801",6.35182789705014,-1.64804999083117,1.33544656436915,-1.23408156851988,0.217172510896509,NA
"gene-LOC128422802|LOC128422802",5.54423986310399,-0.811794039689471,1.23037306473996,-0.659795035305852,0.509385369741532,NA
"gene-UBN2|UBN2",1.08161684815243,3.93200515707138,3.90983958618714,1.00566917654692,0.31457473514161,NA
"gene-ACO2|ACO2",21.1551645535889,0.216972798974905,3.26472118499127,0.066459825106163,0.947011741882329,NA
"gene-TCF20|TCF20",24.0424038428855,-0.742938878430972,0.471274334766223,-1.5764467182358,0.114922888905276,NA
"gene-ATF4|ATF4",3.19722678768891,0.856445509416591,1.98686093221428,0.431054582397026,0.666428683321567,NA
"gene-EIF3L|EIF3L",1.42906758323884,-1.03512116834162,3.82686558150035,-0.270487987178215,0.786784857456508,NA
"gene-MYH9|MYH9",3.9339383532815,0.413798875661532,3.99019456881711,0.103703934363332,0.917404304322439,NA
"gene-CRY1|CRY1",1.94081768450111,-1.03059455690121,3.15861230770855,-0.326280801979421,0.744211911944375,NA
"gene-RIC8B|RIC8B",3.417837166771,0.523391170819766,2.64193477670332,0.198109043203886,0.842959749606589,NA
"gene-BRAF|BRAF",1.25864369808735,0.413813347711158,3.9901945688192,0.103707561266521,0.917401425992123,NA
"gene-BICD1|BICD1",1.04034616903742,4.27030370344669,3.90455205743035,1.09367313859225,0.274098359247696,NA
"gene-ERC1|ERC1",11.3273150570394,-0.0869988037312141,1.8626140685069,-0.0467079064859386,0.962746028760768,NA
"gene-MICAL3|MICAL3",4.19450582428822,-1.44665453134523,3.60616059796554,-0.401161981571586,0.688300869603781,NA
"gene-AEBP2|AEBP2",7.27276185547155,-1.36881346821416,1.44086948463854,-0.949991295400039,0.342116675600157,NA
"gene-PLEKHA5|PLEKHA5",9.42134601738359,-1.70019912105232,2.06980599934079,-0.821429216841491,0.411401827165051,NA
"gene-ETNK1|ETNK1",8.66958739661046,1.06231839424267,1.83195495684653,0.579882376623119,0.561993940989909,NA
"gene-SOX5|SOX5",11.7917829021036,-0.0947051917275072,1.29033206333318,-0.0733959841956226,0.941491013126121,NA
"gene-LOC128422348|LOC128422348",3.04709752171682,0.0910353237856932,0.85919471467843,0.105954240907738,0.915618658207721,NA
"gene-LRRC4|LRRC4",8.45985333223329,-0.970088135126635,0.952182926056895,-1.01880437947348,0.308295846171275,NA
"gene-LOC128421769|LOC128421769",0.771946125603512,0.153510841876438,1.59864520722616,0.0960255854035291,0.923500252242409,NA
"gene-VCP|VCP",1.01168436831133,2.92972987042621,3.93511576394803,0.744509195197567,0.45656848038964,NA
"gene-DNAJB5|DNAJB5",5.39821623001189,0.0449955446086457,1.76411389670362,0.0255060314941814,0.979651337616998,NA
"gene-UBAP2|UBAP2",14.6310120585102,-7.00937560105179,3.32387215353104,-2.10879819598523,0.034962004402592,NA
"gene-ARK2N|ARK2N",4.79693728400848,-1.37883013770378,2.03732093479427,-0.676785927123955,0.498541788305604,NA
"gene-SETBP1|SETBP1",4.11491248036456,-1.63004784056959,2.6440791889315,-0.616489796294002,0.537571304278814,NA
"gene-SMAD7|SMAD7",3.20144061305682,-3.15152650112401,3.44490745124597,-0.914836333261771,0.360277557573703,NA
"gene-DYM|DYM",20.7410049280341,-0.674732118338733,0.876038651410161,-0.770208160624665,0.441176423882528,NA
"gene-WDR7|WDR7",1.60775963801344,-1.09324400210796,3.80057335399239,-0.287652388279664,NA,NA
"gene-WDR70|WDR70",4.45018911366243,-6.27341234014465,3.86122695468443,-1.62471991772816,0.104222251373023,NA
"gene-RPL37|RPL37",15.1915461114865,-0.111593533520092,0.547547804983663,-0.203806010186492,0.838505095969939,NA
"gene-PRKAA1|PRKAA1",5.72398060629511,0.0713802315201227,2.09016311261952,0.03415055556629,0.972757094460907,NA
"gene-PELO|PELO",11.752710039332,-1.38006234696294,2.10462995429045,-0.655726838891357,0.511999896974616,NA
"gene-SNX18|SNX18",3.11102073688329,-0.833500097711104,2.30994085512408,-0.360831791802016,0.718225195206096,NA
"gene-MTREX|MTREX",17.1575600899957,-2.81596289364889,2.73145045451982,-1.03094049866042,0.302568723453215,NA
"gene-MIER3|MIER3",22.4959842469879,-0.116635173056293,0.449159319842321,-0.259674391477033,0.795114947808222,NA
"gene-GPBP1|GPBP1",17.1376294392481,0.502170303433889,1.09806872306149,0.457321379698169,0.647440064843945,NA
"gene-ZSWIM6|ZSWIM6",14.1934422567674,-0.465706888827976,1.83333061234868,-0.254022316373891,0.799478317475177,NA
"gene-KIF2A|KIF2A",2.87716310500347,-0.642794402658298,3.81838455979986,-0.168341976192149,0.866314252811463,NA
"gene-TRIM23|TRIM23",18.5489765545482,0.533092442249522,1.16880729414158,0.456099516936237,0.648318417532734,NA
"gene-ADAMTS6|ADAMTS6",24.2245186759442,-0.8048703258655,0.988473764118091,-0.814255628305522,0.415498523372564,NA
"gene-SREK1|SREK1",21.3499422611408,-0.115009127596882,0.457914700224088,-0.251158409067455,0.801691638835348,NA
"gene-ERBIN|ERBIN",6.03612598041027,-1.8801024456171,2.29130138314058,-0.820539130928353,0.411908831279779,NA
"gene-PIK3R1|PIK3R1",14.766175352879,-0.103091011599523,2.19508948160911,-0.0469643777455271,0.96254161862552,NA
"gene-MAST4|MAST4",1.049077802368,4.16440801600159,3.55962242829995,1.16990161172529,0.242040565227621,NA
"gene-LOC128423192|LOC128423192",1.04078255044314,0.413815926170731,3.99019456881989,0.103708207465462,0.917400913165204,NA
"gene-JMY|JMY",1.00358988810477,-0.199747651764068,3.22150181787459,-0.0620045131297965,0.950559237961286,NA
"gene-SCAMP1|SCAMP1",7.29579658883607,-4.5903438855927,2.31079688177368,-1.98647657948601,0.0469804308634077,NA
"gene-BTF3|BTF3",3.95263500424963,-2.0910923816007,3.10987032897923,-0.672405007409769,0.501325895852606,NA
"gene-FOXD1|FOXD1",2.6341858414362,-1.16986003185205,1.53912579759451,-0.760080841787214,0.447206263600827,NA
"gene-MAP1B|MAP1B",0.563386596260756,-3.29736913694545,3.88600015893702,-0.848525219270042,0.396145533588672,NA
"gene-LOC128423293|LOC128423293",2.21333678167909,4.02947400798284,3.9081873977913,1.03103398016689,0.302524885281928,NA
"gene-RASGRF2|RASGRF2",1.64028847356119,-4.16021200441665,3.60723070224985,-1.15329801385365,0.248788085081169,NA
"gene-SSBP2|SSBP2",11.0289965901104,-0.355880221106721,2.13613017377175,-0.166600437312463,0.867684449582413,NA
"gene-LOC128423411|LOC128423411",11.7917450233819,0.104128114537657,0.531313359769357,0.195982488719763,0.844623872187649,NA
"gene-VCAN|VCAN",3.15076193704225,3.46707133867792,2.88079032453181,1.20351394863887,0.228777496888698,NA
"gene-CETN3|CETN3",1.48019629728201,0.226463409250343,3.80000197036124,0.0595956031119675,0.952477720354642,NA
"gene-RHOBTB3|RHOBTB3",0.441018590154813,0.413826550679229,3.99019456882476,0.103710870119578,0.917398800069086,NA
"gene-FAM172A|FAM172A",7.11981757290666,-0.424062863481234,1.47803924927825,-0.286909068002295,0.774181947005646,NA
"gene-PPIP5K2|PPIP5K2",10.0908233621695,-0.153348959298425,1.32971691433871,-0.115324515800935,0.908187907201975,NA
"gene-PJA2|PJA2",1.30665291226499,3.46535380223552,3.03759945289854,1.14081986646686,0.253944891593846,NA
"gene-APC|APC",12.2361078092715,-0.460760384487262,1.61230933589936,-0.28577666470575,0.775049181966141,NA
"gene-AP3S1|AP3S1",19.4496814010275,0.355129382293491,2.22213062104595,0.15981480968312,0.873026957590961,NA
"gene-SEMA6A|SEMA6A",2.46373495578639,-3.11463538154879,3.87211896251984,-0.804374920217301,NA,NA
"gene-ZNF608|ZNF608",13.913542517599,-1.87131772623058,1.06410103653116,-1.75859026726527,0.0786471272891647,NA
"gene-MARCHF3|MARCHF3",0.954482359913065,0.41381689681644,3.99019456882018,0.103708450723193,0.917400720114583,NA
"gene-HABP4|HABP4",1.1056783608911,-3.14861607125421,3.88906851076735,-0.80960673810114,0.41816623421625,NA
"gene-GAS1|GAS1",11.4453411078339,-0.00843302903065033,0.662970905888737,-0.0127200589886302,0.9898511350021,NA
"gene-CARNMT1|CARNMT1",23.5704268891934,-0.515836686092554,0.797562708632033,-0.646766305031123,0.51778320290735,NA
"gene-ABHD17B|ABHD17B",2.62724800059293,3.26146756476671,3.09369733034362,1.05422968587702,0.291777771937226,NA
"gene-KLF9|KLF9",0.923741068808724,3.30238383087684,3.8810923261772,0.850890304413249,0.394830291212734,NA
"gene-ATG9B|ATG9B",10.5654358107039,-2.62220265928779,1.97767226831943,-1.32590353886899,0.184871650658114,NA
"gene-AGAP3|AGAP3",8.45173714759663,-2.21840069481052,3.91728657731489,-0.56631054456351,0.571182693561095,NA
"gene-SMARCD3|SMARCD3",1.10473177682901,-0.453257423754401,1.24757520814396,-0.363310701267237,0.716372800268379,NA
"gene-REPIN1|REPIN1",8.69202336201534,-2.27588313829058,2.04775462968231,-1.11140422065297,0.266394396419356,NA
"gene-ZNF777|ZNF777",0.677008153166315,-0.997125215752284,3.97254918574984,-0.25100386908465,0.801811117835916,NA
"gene-MAP4|MAP4",26.7182130126677,-0.330250218813671,0.403230416129261,-0.819011179721633,0.412780035137139,NA
"gene-KLHL40|KLHL40",1.58467960921071,4.87533499081515,3.89768707848267,1.25082770695719,0.210997343892713,NA
"gene-XIRP1|XIRP1",1.73438154590097,5.00558051662339,3.00192534154846,1.66745669765438,0.095423627953051,NA
"gene-DNAJB6|DNAJB6",1.89457065596671,0.263046713269187,3.22395982756107,0.0815911882711585,0.934971808672683,NA
"gene-DPP6|DPP6",14.1130145954485,-0.00966913226186673,1.10850846221448,-0.00872265083349076,0.993040419823651,NA
"gene-WDR37|WDR37",23.3279344072624,-0.479641237680561,1.1572576825213,-0.414463645327093,0.678534586268911,NA
"gene-LOC128398577|LOC128398577",3.02860471418356,0.38629308254918,0.849495308892307,0.454732449379719,0.649301732990371,NA
"gene-KIF5B|KIF5B",3.97763951303744,0.188010196658298,2.74570030285273,0.0684744057692526,0.945407993482338,NA
"gene-ABI1|ABI1",19.8638759316353,-0.139014497495023,1.68214228874126,-0.0826413427838181,0.934136726902498,NA
"gene-ARHGAP21|ARHGAP21",18.3991212115364,0.0131604959113581,1.04207664891249,0.0126291054742397,0.989923699578154,NA
"gene-KIAA1217|KIAA1217",0.665820522853621,-3.53752561037103,3.88166274496397,-0.91134285557409,0.362114752609226,NA
"gene-DNAJC1|DNAJC1",2.14902650518048,0.413806558546349,3.99019456881793,0.10370585980446,0.917402776281637,NA
"gene-VIM|VIM",13.088163287329,0.83259254796922,2.41754934879122,0.344395264727695,0.730549049515819,NA
"gene-C1QL3|C1QL3",2.67992452937819,-0.85574791262605,3.217651564214,-0.265954189118389,0.790274490510115,NA
"gene-CACNB2|CACNB2",4.01411165047333,0.413804041157905,3.85675479656377,0.10729332378781,0.914556280815295,NA
"gene-ANKIB1|ANKIB1",7.00532836181433,0.436552679331979,1.71398904539634,0.254699807157187,0.798954965200187,NA
"gene-AKAP9|AKAP9",4.63157195244925,-1.99515141887966,2.61037490341368,-0.764316043749322,0.444678926758447,NA
"gene-COL1A2|COL1A2",8.06026918539928,4.71049780808326,2.55616410350723,1.84279945157674,0.0653582969260299,NA
"gene-CDK14|CDK14",1.17020271127038,-2.86125118836274,3.89596037397912,-0.734414858906896,0.462695933485991,NA
"gene-FZD1|FZD1",18.9596495180467,-1.29736758111692,0.851018823981095,-1.52448752549068,0.127386970693721,NA
"gene-GLCCI1|GLCCI1",23.5670884563668,-0.413259026318752,0.443065601488923,-0.932726496776086,0.350961200522217,NA
"gene-ARL4A|ARL4A",1.03621384504041,0.415340366214494,1.71186837692253,0.242624007671175,0.808296681396562,NA
"gene-PHF14|PHF14",15.998234958088,-1.15977946343396,1.09782252219749,-1.05643620893517,0.290768970575755,NA
"gene-BZW2|BZW2",3.27061491523648,-0.504833756966996,3.67358843268658,-0.137422513767499,0.890696836453255,NA
"gene-KLHL7|KLHL7",1.24961426800145,0.413813571667818,3.99019456881926,0.103707617393272,0.917401381449634,NA
"gene-IGF2BP3|IGF2BP3",13.8238725164913,-0.193944497226436,1.63969991878343,-0.11828048230333,0.905845421696906,NA
"gene-CBX3|CBX3",7.24512591913078,-6.06719187161794,1.91690417867352,-3.16509919437725,0.00155030088805107,NA
"gene-HOXA9|HOXA9",1.73413022988034,-0.542356365635952,2.25540195547484,-0.240469936775313,0.809965966557059,NA
"gene-HOXA6|HOXA6",8.68521238994335,-0.797365089830368,0.842805688927015,-0.946084133396753,0.344105675817413,NA
"gene-SKAP2|SKAP2",2.69454023279582,-4.14366629788125,3.87343061236948,-1.06976649708111,NA,NA
"gene-CREB5|CREB5",0.882037180309626,0.413817827543189,3.99019456882049,0.10370868397666,NA,NA
"gene-PLCL2|PLCL2",1.41439257116087,-2.34263985156176,3.08421626921094,-0.759557581920512,0.447519082442662,NA
"gene-TBC1D5|TBC1D5",0.506638056424602,-3.14859106856489,3.88906905329162,-0.809600196196052,0.418169995303889,NA
"gene-RPL15|RPL15",24.9539720212554,-0.220469984044848,1.18365882034892,-0.186261429606766,0.852239752841155,NA
"gene-LOC128424127|LOC128424127",22.8534149719238,0.0606351408839416,0.455337373193341,0.133165306547757,0.894062647801852,NA
"gene-TOP2B|TOP2B",3.03037598688877,-1.58708817242261,3.80726296335577,-0.416858038884641,NA,NA
"gene-THRB|THRB",1.28629365749286,-3.49444109811192,3.88238912981617,-0.900074923266998,0.368080380085383,NA
"gene-ZNF385D|ZNF385D",1.12183556621614,4.37653574696768,3.90313036286646,1.12128864272767,0.262165018315095,NA
"gene-RARB|RARB",1.1223683348607,-4.0057014600269,3.87501437564002,-1.03372557408004,0.301264473830992,NA
"gene-DYNC1LI1|DYNC1LI1",5.4270999521948,0.245792796521926,2.75687463142702,0.0891563198848467,0.928957678760485,NA
"gene-SNRK|SNRK",4.10174069533845,0.598181956072543,2.37825787839411,0.251521065695558,0.801411277495982,NA
"gene-TMEM158|TMEM158",4.79676117213236,0.303514909499757,1.20065940743197,0.252790181479466,0.800430355384761,NA
"gene-PDCD6IP|PDCD6IP",1.97411618124472,-2.50554323428801,3.53102553119094,-0.709579472636367,0.477964952775228,NA
"gene-ARPP21|ARPP21",25.6919710944538,-0.829483546334212,0.502813472515278,-1.6496844091802,0.099007500617708,NA
"gene-SEPTIN7|SEPTIN7",3.11819457611487,-1.72516587585526,1.38098494790059,-1.24922858752219,0.211581478779368,NA
"gene-RALA|RALA",8.14281454613879,0.442743200646885,0.66647587340621,0.664304918322283,0.50649517379927,NA
"gene-LOC128398578|LOC128398578",2.75967503377114,0.848351582407742,0.960041398429636,0.883661458553154,0.376878991657317,NA
"gene-EZH2|EZH2",13.8903670198276,-0.167719168807375,1.13773435862458,-0.147415051269202,0.882804426114522,NA
"gene-IGFBP3|IGFBP3",0.99240352339762,0.98408686943136,1.78862806507265,0.550190891358617,0.582188450413608,NA
"gene-ERP44|ERP44",1.67817684916099,2.33789957478746,3.18452518484886,0.734143848480325,0.462861071711885,NA
"gene-FHOD3|FHOD3",0.830085678931596,-2.21837061017649,3.91728780996957,-0.566302686397127,0.571188034547472,NA
"gene-G3BP2|G3BP2",12.8791928405157,0.0286032007343178,2.82335003573291,0.010130943868918,0.991916814571868,NA
"gene-RMND5A|RMND5A",19.3444738284794,-0.161243373228579,3.75586896509345,-0.0429310433157157,0.965756502568232,NA
"gene-LOC128399928|LOC128399928",0.855307548860322,2.85069898808148,3.06054341674632,0.931435565489239,0.35162830073496,NA
"gene-REEP1|REEP1",6.95037146459209,0.734347864556353,1.82785463234213,0.40175397515906,0.687865097162355,NA
"gene-DCAF7|DCAF7",1.20665668937829,-0.0652950367736251,3.85048826548717,-0.0169575992112169,0.986470441831205,NA
"gene-STRADA|STRADA",7.93115025678143,1.90300381507998,2.34390039735864,0.81189619542899,0.416851197722918,NA
"gene-RETREG3|RETREG3",0.787699845108771,-0.695002790601979,2.59081904355583,-0.268256014379185,0.788502261158915,NA
"gene-GPATCH8|GPATCH8",3.50105963698208,-0.662468639739574,3.22361372063544,-0.205504969624272,0.837177615760895,NA
"gene-NMT1|NMT1",9.25911651161249,-0.00768575529582105,2.38709098118358,-0.00321971611321252,0.997431042661647,NA
"gene-TLK2|TLK2",8.73274500540696,-1.41365690213467,1.55844199325039,-0.907096259121108,0.364355896145563,NA
"gene-SNRNP70|SNRNP70",1.76069017153217,2.4653603682938,3.62099181334804,0.680852234795384,0.495964994319452,NA
"gene-AP2A1|AP2A1",10.9161956175595,-0.386677140011385,2.47361798185868,-0.156320475856517,0.875780417339769,NA
"gene-LOC128399578|LOC128399578",5.70692692486965,0.0108309169576091,0.694717969797029,0.0155903797346332,0.987561180611173,NA
"gene-LOC128400367|LOC128400367",0.845259079737804,-0.646970953234442,2.66924450761903,-0.242379801246286,0.808485884097003,NA
"gene-HDAC5|HDAC5",14.3264891110923,-1.35515831098994,1.82554617271356,-0.742330339952772,0.45788721375639,NA
"gene-PDK2|PDK2",1.48029459074004,0.413811320225463,3.99019456881875,0.103707053149533,0.917401829236494,NA
"gene-SPOP|SPOP",26.8194671669396,0.238722220796957,1.23719201079889,0.192954867727287,0.846994314118763,NA
"gene-UBE2Z|UBE2Z",10.6961311083942,-0.356848300559319,1.66799571876743,-0.213938379184218,0.830595110776137,NA
"gene-CBX1|CBX1",1.22667732417631,0.207826385760297,3.86866664043872,0.0537204171555937,0.957157915750702,NA
"gene-LOC128400984|LOC128400984",7.59123247128586,-0.379924435149505,0.524604601827689,-0.724211022598492,0.468936192511847,NA
"gene-ATP6V0A1|ATP6V0A1",26.5690403738128,-0.133867339800884,0.697381708917986,-0.191957056069887,0.847775844087808,NA
"gene-ASIC2|ASIC2",2.13353151300586,0.884172520603846,3.84747692589871,0.229805801992514,NA,NA
"gene-MSL1|MSL1",4.64064111381884,-6.33333246389036,2.03457491053049,-3.1128529262356,0.00185288328212688,NA
"gene-UBTF|UBTF",6.41910275316468,-21.0366921351939,3.86153765480031,-5.44775009743671,NA,NA
"gene-LOC128399438|LOC128399438",7.73821897458755,-0.129319090814606,0.781279041625725,-0.165522283236361,0.868532912246594,NA
"gene-MAPT|MAPT",10.1342803585984,-1.11230881077812,1.22717330866172,-0.906399123031073,0.364724636813095,NA
"gene-TRIM28|TRIM28",9.52169134563901,-0.616177113679194,1.82497678113533,-0.337635590791388,0.735637818027078,NA
"gene-SRRM2|SRRM2",1.91209537681225,4.36806889065788,3.9032394865499,1.11908810763719,0.263102552792943,NA
"gene-SH2B1|SH2B1",7.20688776471198,0.358523271077074,3.17961197985181,0.112756925483022,0.910223268963395,NA
"gene-ATXN2L|ATXN2L",9.93859596987404,-6.12574557048761,3.38580983168958,-1.80924088327511,0.0704135886891992,NA
"gene-AKT1S1|AKT1S1",1.66399621924732,-1.30266919065469,1.92782144268658,-0.675720874252395,0.499217880204762,NA
"gene-LOC128399849|LOC128399849",2.15329900728128,4.6795076678859,3.89960356285886,1.19999574122229,0.230140994438128,NA
"gene-LENG8|LENG8",9.90796526066984,0.903677525660919,1.82693160090672,0.494642232480085,0.620852685363297,NA
"gene-PPP6R1|PPP6R1",1.08976292687445,2.56840089382266,3.94940754960425,0.650325615060929,0.515481914542811,NA
"gene-PPP1R12C|PPP1R12C",2.61856772186807,0.523539861798142,2.7437718727497,0.190810273622883,0.848674239385041,NA
"gene-LOC128400434|LOC128400434",24.5240517665601,-0.0505399246008454,0.372983493781283,-0.135501772715127,0.892215162760574,NA
"gene-EPN1|EPN1",6.80600561238663,2.30962181895995,1.7073500845391,1.3527523381846,0.176134763843878,NA
"gene-U2AF2|U2AF2",1.30564930481726,3.93199729733939,3.90983958617916,1.00566716630487,0.314575702466901,NA
"gene-MAPK3|MAPK3",1.24620105838787,-3.4944403677738,3.88238914231296,-0.900074732254162,0.368080481729933,NA
"gene-YPEL3|YPEL3",1.79141034411383,-2.16876848146363,1.28879341274174,-1.68278985601723,0.092415779452096,NA
"gene-LOC128400910|LOC128400910",1.11097726938162,0.591551103692728,1.48784218727504,0.39758995191294,0.690932468443109,NA
"gene-TAOK2|TAOK2",16.5848592488665,-0.96898259390566,2.11814643044834,-0.457467236436793,0.647335246502768,NA
"gene-LOC128400893|LOC128400893",1.97599616273697,-0.15304927139738,2.64122647204703,-0.0579462885962832,0.953791412072346,NA
"gene-SRCAP|SRCAP",8.58987898807486,-0.88641809391714,1.28160358764309,-0.69164763774366,0.489158637639704,NA
"gene-LOC128399299|LOC128399299",9.5663650111771,0.835391334040087,0.876891230271469,0.952673838215335,0.340755352698306,NA
"gene-LOC128399628|LOC128399628",1.09017044769983,0.331597809254682,1.19624273700873,0.277199433690073,0.781626974447683,NA
