transcript_id,Am_03,Am_06,Am_09,Am_12,Am_15,Am_16,Am_17,Am_18,Am_19,Am_20,Am_21,Am_22,Am_23,Am_24,Am_27
rna-XM_053368165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368159.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368168.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368156.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368157.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368154.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368166.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368167.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008327951.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008327950.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368160.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368161.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368155.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368162.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368163.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369200.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368638.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368640.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368637.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368639.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369035.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369036.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368828.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369342.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368957.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369144.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369142.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369141.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368179.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368171.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368169.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368172.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368170.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368496.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368498.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368497.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368889.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370120.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370121.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370125.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370124.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370123.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370122.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368918.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369039.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369038.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369885.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369883.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369884.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369882.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369886.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369887.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369534.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370081.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370080.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370087.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370086.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370077.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370078.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370079.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370088.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370084.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370085.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370083.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370108.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370101.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370100.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328106.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328104.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328103.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370076.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370075.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328122.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370089.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370090.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370091.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370106.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370118.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370105.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370119.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370104.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370103.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370109.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370111.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370112.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370114.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370117.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370113.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370116.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053370115.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368904.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368342.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368899.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368898.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368260.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368259.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368258.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368261.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368257.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368267.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368268.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368266.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008327959.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008327960.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368270.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368274.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368273.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368272.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368271.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368278.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368280.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369774.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369089.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369088.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369037.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369159.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369156.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369157.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369155.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369161.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369160.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369162.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369154.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369151.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368302.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368493.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368494.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368892.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369876.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369878.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369875.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369881.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369880.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369879.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369562.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369561.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369560.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369563.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368239.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368241.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368238.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368236.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368237.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368240.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368235.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368228.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368230.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368229.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368231.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368232.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368233.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368234.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369009.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369010.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369011.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368853.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328005.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368843.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368842.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368841.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368018.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368017.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368020.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368019.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368015.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368016.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAI-GAU-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369870.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369872.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369873.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369871.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368294.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368142.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368137.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368138.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368139.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368140.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368141.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368905.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAA-UGC-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368925.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368927.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAN-GUU-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAG-CCC-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008327953.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008327954.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008327952.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368209.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328011.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368442.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368444.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368445.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368367.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAA-UGC-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328075.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328010.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328006.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368869.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368868.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369890.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369888.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369895.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328092.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328093.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369896.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369889.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369893.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369891.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369892.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369894.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368186.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368187.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368188.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368190.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368189.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369824.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369833.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369834.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369835.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369825.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369826.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369831.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369832.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369842.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369775.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAA-UGC-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369828.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369827.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369829.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369830.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369814.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369815.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328123.1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0
rna-XM_053369690.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369691.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369692.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369689.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328080.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369707.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369708.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369709.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369710.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369711.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369712.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369713.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369714.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369716.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369717.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369718.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369720.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369719.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369722.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328081.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369721.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369356.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369372.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369777.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369374.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAI-GAU-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369368.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369362.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369370.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369371.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369357.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369364.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369366.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369367.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369365.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369369.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369359.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369363.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369358.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369361.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAN-AUU-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369355.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369354.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369373.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369353.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369352.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369350.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369351.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128404286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369527.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369529.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369523.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369524.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369525.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369526.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368293.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368292.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368291.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368290.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369530.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369532.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369531.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369549.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369550.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369551.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369552.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369555.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369553.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369559.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369557.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369558.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369556.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369547.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369548.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053369546.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAA-UGC-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368379.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368380.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368381.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368405.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368403.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368402.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368404.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368384.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368386.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368388.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368387.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368383.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368385.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368407.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368408.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008327970.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368406.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
