gene_id,Am_03,Am_06,Am_09,Am_12,Am_15,Am_16,Am_17,Am_18,Am_19,Am_20,Am_21,Am_22,Am_23,Am_24,Am_27
gene-TUBGCP2|TUBGCP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421717|LOC128421717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421776|LOC128421776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421737|LOC128421737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421701|LOC128421701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421761|LOC128421761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421762|LOC128421762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421756|LOC128421756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421755|LOC128421755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422890|LOC128422890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422891|LOC128422891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422892|LOC128422892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422893|LOC128422893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422894|LOC128422894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422895|LOC128422895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422896|LOC128422896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421758|LOC128421758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422897|LOC128422897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422898|LOC128422898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422899|LOC128422899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422900|LOC128422900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421719|LOC128421719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GOLGB1|GOLGB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421777|LOC128421777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MIOX|MIOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LMF2|LMF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NCAPH2|NCAPH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421748|LOC128421748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421735|LOC128421735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421765|LOC128421765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422912|LOC128422912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422913|LOC128422913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421724|LOC128421724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421714|LOC128421714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421715|LOC128421715,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
gene-LOC128421772|LOC128421772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422337|LOC128422337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GCC1|GCC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PAX4|PAX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LEP|LEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PRRT4|PRRT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422454|LOC128422454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422460|LOC128422460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IMPDH1|IMPDH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422466|LOC128422466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422916|LOC128422916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DENND6B|DENND6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PPP6R2|PPP6R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ADM2|ADM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422123|LOC128422123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422124|LOC128422124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422609|LOC128422609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422228|LOC128422228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422405|LOC128422405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422720|LOC128422720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422929|LOC128422929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422185|LOC128422185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421677|LOC128421677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422920|LOC128422920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422549|LOC128422549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422042|LOC128422042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422823|LOC128422823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422658|LOC128422658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421606|LOC128421606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422269|LOC128422269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421620|LOC128421620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422921|LOC128422921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422616|LOC128422616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128422652|LOC128422652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128421596|LOC128421596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423526|LOC128423526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423335|LOC128423335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423423|LOC128423423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423413|LOC128423413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MRPL17|MRPL17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARHGEF39|ARHGEF39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CA9|CA9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423043|LOC128423043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CREB3|CREB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423424|LOC128423424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423314|LOC128423314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423207|LOC128423207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GBA2|GBA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RGP1|RGP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MSMP|MSMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NPR2|NPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SPAG8|SPAG8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HINT2|HINT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423597|LOC128423597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM221B|FAM221B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMEM8B|TMEM8B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LRPAP1|LRPAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423602|LOC128423602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423603|LOC128423603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423511|LOC128423511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423779|LOC128423779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423781|LOC128423781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TESK1|TESK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423778|LOC128423778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423780|LOC128423780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423777|LOC128423777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM166B|FAM166B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RUSC2|RUSC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423403|LOC128423403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-STOML2|STOML2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-UNC13B|UNC13B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PIGO|PIGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SPATA31F1|SPATA31F1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ATOSB|ATOSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FANCG|FANCG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423268|LOC128423268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PHF24|PHF24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423187|LOC128423187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423672|LOC128423672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423188|LOC128423188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IL11RA|IL11RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423673|LOC128423673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CNTFR|CNTFR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GALT|GALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SIGMAR1|SIGMAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RPP25L|RPP25L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARID3C|ARID3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DCTN3|DCTN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423490|LOC128423490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SPATA31C2|SPATA31C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DNAI1|DNAI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C11H9orf24|C11H9orf24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423610|LOC128423610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NUDT2|NUDT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KIF24|KIF24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DCAF12|DCAF12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NOL6|NOL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TPGS2|TPGS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-AQP3|AQP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423626|LOC128423626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423675|LOC128423675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423625|LOC128423625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-AQP7|AQP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423629|LOC128423629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423614|LOC128423614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423627|LOC128423627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CELF4|CELF4,0,0,0,0,6,0,0,0,0,0,0,17,0,9,4
gene-LOC128423790|LOC128423790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423791|LOC128423791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423676|LOC128423676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PIK3C3|PIK3C3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423766|LOC128423766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RIT2|RIT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SYT4|SYT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC14A1|SLC14A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SIGLEC15|SIGLEC15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-EPG5|EPG5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PSTPIP2|PSTPIP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HAUS1|HAUS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARK2C|ARK2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOXHD1|LOXHD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ST8SIA5|ST8SIA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KATNAL2|KATNAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HDHD2|HDHD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SKOR2|SKOR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423140|LOC128423140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ZBTB7C|ZBTB7C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAK-CUU-39|TRNAK-CUU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CTIF|CTIF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423280|LOC128423280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C11H18orf32|C11H18orf32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LIPG|LIPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423806|LOC128423806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MYO5B|MYO5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CFAP53|CFAP53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423397|LOC128423397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SKA1|SKA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MAPK4|MAPK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ME2|ME2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAI-GAU-35|TRNAI-GAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ELAC1|ELAC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DCC|DCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAT-UGU-14|TRNAT-UGU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423797|LOC128423797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-POLI|POLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-STARD6|STARD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C11H18orf54|C11H18orf54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423678|LOC128423678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RAB27B|RAB27B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCDC68|CCDC68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423117|LOC128423117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ST8SIA3|ST8SIA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423583|LOC128423583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FECH|FECH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423464|LOC128423464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ATP8B1|ATP8B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ALPK2|ALPK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423537|LOC128423537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ZNF532|ZNF532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423440|LOC128423440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GRP|GRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RAX|RAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CPLX4|CPLX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423656|LOC128423656,0,1,2,1,1,1,1,2,1,1,1,2,1,0,2
gene-CCBE1|CCBE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PMAIP1|PMAIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PDZD2|PDZD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423389|LOC128423389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423388|LOC128423388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MTMR12|MTMR12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423773|LOC128423773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423774|LOC128423774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NPR3|NPR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ADAMTS12|ADAMTS12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RXFP3|RXFP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC45A2|SLC45A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-AMACR|AMACR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C1QTNF3|C1QTNF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423679|LOC128423679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RAI14|RAI14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TTC23L|TTC23L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RAD1|RAD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-AGXT2|AGXT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PRLR|PRLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423484|LOC128423484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAA-UGC-28|TRNAA-UGC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423480|LOC128423480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IL7R|IL7R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CAPSL|CAPSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SKP2|SKP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RANBP3L|RANBP3L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423353|LOC128423353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC1A3|SLC1A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423350|LOC128423350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423352|LOC128423352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CPLANE1|CPLANE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GDNF|GDNF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423009|LOC128423009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-EGFLAM|EGFLAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LIFR|LIFR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-OSMR|OSMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RICTOR|RICTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FYB1|FYB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423789|LOC128423789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C9|C9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DAB2|DAB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PTGER4|PTGER4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TTC33|TTC33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C7|C7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423086|LOC128423086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423085|LOC128423085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PLCXD3|PLCXD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423373|LOC128423373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RIMOC1|RIMOC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423234|LOC128423234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GHR|GHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCDC152|CCDC152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SELENOP|SELENOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C11H5orf34|C11H5orf34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423127|LOC128423127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NNT|NNT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423193|LOC128423193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FGF10|FGF10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HCN1|HCN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-EMB|EMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PARP8|PARP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ISL1|ISL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ITGA2|ITGA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423361|LOC128423361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423681|LOC128423681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423330|LOC128423330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423331|LOC128423331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423324|LOC128423324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ESM1|ESM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423682|LOC128423682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDC20B|CDC20B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GPX8|GPX8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MCIDAS|MCIDAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCNO|CCNO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC38A9|SLC38A9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DDX4|DDX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IL31RA|IL31RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423685|LOC128423685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423686|LOC128423686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423246|LOC128423246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ANKRD55|ANKRD55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PLK2|PLK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RAB3C|RAB3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DEPDC1B|DEPDC1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ELOVL7|ELOVL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ERCC8|ERCC8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NDUFAF2|NDUFAF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SMIM15|SMIM15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423221|LOC128423221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423451|LOC128423451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DIMT1|DIMT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423372|LOC128423372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HTR1A|HTR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423370|LOC128423370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RNF180|RNF180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423111|LOC128423111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SREK1IP1|SREK1IP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CWC27|CWC27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAA-UGC-30|TRNAA-UGC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423110|LOC128423110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CENPK|CENPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423300|LOC128423300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128423687|LOC128423687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
